"Dog.ID","Total.Tests.Completed","Time.diff.between.first.and.last.game..days.","Time.diff.between.first.and.last.game..minutes.","User.ID","Gender","Birthday","Breed","Breed_Type","Breed_Group","Weight","Dog_Fixed","DNA_Tested","Dimension","Sign_in_Count","Max_Dogs","Subscribed","City","State","Country","Exclude","Free_Start_User","Membership_Type"
"fd667ca0-7144-11e5-ba71-058fbc01cf0b",16,1.9288425926378,2777.53333339843,"ce3fe89e-7144-11e5-ba71-058fbc01cf0b","female",2012,"Other","Cross Breed","0",0,1,0,"0",5,4,0,"Philadelphia","PA","US","0","0","2"
"fd667d0e-7144-11e5-ba71-058fbc01cf0b",20,11.2327430555612,16175.1500000081,"ce3fe3f8-7144-11e5-ba71-058fbc01cf0b","female",2008,"German Shepherd Dog","Pure Breed","Herding",50,1,0,"socialite",8,1,1,"Monrovia","MD","US","0","0","1"
"fd667f02-7144-11e5-ba71-058fbc01cf0b",13,0.105370370441013,151.733333435059,"ce4098f2-7144-11e5-ba71-058fbc01cf0b","male",2012,"Labradoodle","Popular Hybrid","0",80,1,0,"0",4,1,1,"Cirencester","GLS","GB","0","0","2"
"fd667fde-7144-11e5-ba71-058fbc01cf0b",23,365.113148148171,525762.933333366,"ce409956-7144-11e5-ba71-058fbc01cf0b","female",2011,"Labrador Retriever","Pure Breed","Sporting",60,1,0,"charmer",32,1,1,"Sarasota","FL","US","0","0","2"
"fd66804c-7144-11e5-ba71-058fbc01cf0b",16,6.98614583339267,10060.0500000854,"ce3fd246-7144-11e5-ba71-058fbc01cf0b","female",2011,"Cavalier King Charles Spaniel","Pure Breed","Toy",20,1,0,"0",3,1,0,"Tucson","AZ","US","0","0","2"
"fd6680ba-7144-11e5-ba71-058fbc01cf0b",4,0.00833333342093009,12.0000001261393,"ce409a14-7144-11e5-ba71-058fbc01cf0b","female",2013,"Other","Mixed Breed/ Other/ I Don't Know","0",40,1,0,"0",1,1,0,"Portland","OR","US","0","0","1"
"fd66825e-7144-11e5-ba71-058fbc01cf0b",11,16.2369560184903,23381.216666626,"ce409bf4-7144-11e5-ba71-058fbc01cf0b","female",2012,"Other","Mixed Breed/ Other/ I Don't Know","0",50,1,0,"0",5,1,0,"Sonoma","CA","US","0","0","1"
"fd6682cc-7144-11e5-ba71-058fbc01cf0b",20,19.951203703763,28729.7333334187,"ce409c58-7144-11e5-ba71-058fbc01cf0b","female",2010,"Other","Mixed Breed/ Other/ I Don't Know","0",30,1,0,"charmer",3,1,0,"Chicago","IL","US","0","0","1"
"fd66839e-7144-11e5-ba71-058fbc01cf0b",20,528.867245370407,761568.833333386,"ce25b9d8-7144-11e5-ba71-058fbc01cf0b","female",2007,"Other","Cross Breed","0",30,1,0,"socialite",34,2,1,"Bloomington","IL","US","0","0","2"
"fd66840c-7144-11e5-ba71-058fbc01cf0b",20,3.83692129631608,5525.16666669516,"ce409e2e-7144-11e5-ba71-058fbc01cf0b","female",2010,"Labrador Retriever","Pure Breed","Sporting",60,1,0,"charmer",18,2,1,"Louisville","KY","US","0","0","2"
"fd66847a-7144-11e5-ba71-058fbc01cf0b",7,0.025011574150368,36.0166667765299,"ce409e2e-7144-11e5-ba71-058fbc01cf0b","male",2010,"Labrador Retriever","Pure Breed","Sporting",90,1,0,"0",18,2,1,"Louisville","KY","US","0","0","2"
"fd6686e6-7144-11e5-ba71-058fbc01cf0b",20,2.89494212961268,4168.71666664226,"ce407156-7144-11e5-ba71-058fbc01cf0b","female",2014,"German Shepherd Dog","Pure Breed","Herding",60,1,0,"renaissance-dog",6,1,0,"Miami","FL","US","0","0","1"
"fd6687b8-7144-11e5-ba71-058fbc01cf0b",20,46.7778703704269,67360.1333334147,"ce40a130-7144-11e5-ba71-058fbc01cf0b","female",2010,"Other","Cross Breed","0",0,1,0,"ace",18,1,1,"Ottawa","ON","CA","0","0","1"
"fd668826-7144-11e5-ba71-058fbc01cf0b",11,44.097662037006,63500.6333332886,"ce40a194-7144-11e5-ba71-058fbc01cf0b","male",2009,"Other","Mixed Breed/ Other/ I Don't Know","0",30,1,0,"0",4,1,1,"New York","NY","US","0","0","1"
"fd6689c0-7144-11e5-ba71-058fbc01cf0b",20,100.152118055618,144219.05000009,"ce408966-7144-11e5-ba71-058fbc01cf0b","male",2014,"Other","Pure Breed","Herding",40,0,0,"maverick",14,2,1,"Tampa","FL","US","0","0","2"
"fd668a2e-7144-11e5-ba71-058fbc01cf0b",23,26.1635763888465,37675.549999939,"ce40a2c0-7144-11e5-ba71-058fbc01cf0b","female",2010,"Labradoodle","Popular Hybrid","0",20,1,0,"socialite",10,1,1,"North Vancouver","BC","CA","0","0","2"
"fd668a92-7144-11e5-ba71-058fbc01cf0b",11,1.00665509270279,1449.58333349202,"ce40a324-7144-11e5-ba71-058fbc01cf0b","female",2014,"Labrador Retriever","Pure Breed","Sporting",70,1,0,"0",4,1,1,"Cincinnati","OH","US","0","0","1"
"fd668b64-7144-11e5-ba71-058fbc01cf0b",5,1.51893518527843,2187.26666680094,"ce40a3d8-7144-11e5-ba71-058fbc01cf0b","female",2011,"Boston Terrier","Pure Breed","Non-Sporting",20,1,0,"0",4,1,0,"Austin","TX","US","0","0","1"
"fd668bd2-7144-11e5-ba71-058fbc01cf0b",16,54.8949074074639,79048.666666748,"ce40a432-7144-11e5-ba71-058fbc01cf0b","female",2012,"Other","Pure Breed","Non-Sporting",20,1,0,"0",3,1,0,"San Gabriel","CA","US","0","0","1"
"fd668fba-7144-11e5-ba71-058fbc01cf0b",14,100.010011574136,144014.416666756,"ce40a5f4-7144-11e5-ba71-058fbc01cf0b","male",2001,"Other","Pure Breed","Hound",70,1,0,"0",7,2,1,"Oakland","CA","US","0","0","1"
"fd669028-7144-11e5-ba71-058fbc01cf0b",2,0.00145833333898474,2.10000000813803,"ce2258a6-7144-11e5-ba71-058fbc01cf0b","female",2007,"Shih Tzu","Pure Breed","Toy",190,0,0,"0",1695,20,1,"Winston Salem","NC","US","1","0","2"
"fd66923a-7144-11e5-ba71-058fbc01cf0b",20,12.0770949074074,17391.0166666667,"ce40aa04-7144-11e5-ba71-058fbc01cf0b","male",2014,"Other","Cross Breed","0",20,1,0,"ace",1,1,0,"Durham","NC","US","0","0","1"
"fd66944c-7144-11e5-ba71-058fbc01cf0b",4,42.9678587962398,61873.7166665853,"ce40acd4-7144-11e5-ba71-058fbc01cf0b","female",2012,"Other","Cross Breed","0",40,1,0,"0",2,1,0,"Hagersville","ON","CA","0","0","1"
"fd66951e-7144-11e5-ba71-058fbc01cf0b",11,10.7397106481962,15465.1833334025,"ce40b18e-7144-11e5-ba71-058fbc01cf0b","male",2014,"Other","Mixed Breed/ Other/ I Don't Know","0",60,0,0,"0",7,1,1,"Brookline","MA","US","0","0","1"
"fd6695f0-7144-11e5-ba71-058fbc01cf0b",2,0.00280092586658619,4.03333324788411,"ce40b60c-7144-11e5-ba71-058fbc01cf0b","female",2014,"Border Collie","Pure Breed","Herding",10,0,0,"0",2,2,1,"Gouderak","ZH","NL","0","0","2"
"fd669668-7144-11e5-ba71-058fbc01cf0b",6,307.047303240746,442148.116666674,"ce40b71a-7144-11e5-ba71-058fbc01cf0b","male",2012,"Other","Mixed Breed/ Other/ I Don't Know","0",70,1,0,"0",7,1,1,"Tottenham","ON","CA","0","0","2"
"fd6696cc-7144-11e5-ba71-058fbc01cf0b",2,0.0117592592733878,16.9333333536784,"ce40b60c-7144-11e5-ba71-058fbc01cf0b","male",2011,"Other","Pure Breed","Terrier",10,1,0,"0",2,2,1,"Gouderak","ZH","NL","0","0","2"
"fd6697f8-7144-11e5-ba71-058fbc01cf0b",23,607.37917824078,874626.016666723,"ce40c610-7144-11e5-ba71-058fbc01cf0b","female",2006,"Other","Pure Breed","Non-Sporting",10,1,0,"charmer",19,1,1,"Pittsburgh","PA","US","0","0","2"
"fd669866-7144-11e5-ba71-058fbc01cf0b",24,346.984849537026,499658.183333317,"ce40cd4a-7144-11e5-ba71-058fbc01cf0b","female",2011,"Other","Pure Breed","Terrier",20,1,0,"renaissance-dog",17,1,1,"Mount Gretna","PA","US","0","0","2"
"fd66992e-7144-11e5-ba71-058fbc01cf0b",2,0.00243055552447284,3.49999995524089,"ce40cdc2-7144-11e5-ba71-058fbc01cf0b","female",2011,"Other","Mixed Breed/ Other/ I Don't Know","0",40,0,0,"0",2,1,1,"Wyoming","NSW","AU","0","0","1"
"fd669c4e-7144-11e5-ba71-058fbc01cf0b",18,91.6590162037178,131988.983333354,"ce40ce80-7144-11e5-ba71-058fbc01cf0b","male",2011,"Other","Cross Breed","0",60,1,0,"0",5,1,0,"Easton","MD","US","0","0","1"
"fd669dca-7144-11e5-ba71-058fbc01cf0b",11,0.032499999971743,46.7999999593099,"ce40cee4-7144-11e5-ba71-058fbc01cf0b","male",2013,"Other","Pure Breed","Sporting",70,0,0,"0",2,1,1,"Jefferson City","MO","US","0","0","1"
"fd669e2e-7144-11e5-ba71-058fbc01cf0b",7,1.02825231477525,1480.68333327636,"ce40cf48-7144-11e5-ba71-058fbc01cf0b","female",2013,"German Shepherd Dog","Pure Breed","Herding",90,1,0,"0",5,1,1,"Titirangi, Auckland","N","NZ","0","0","1"
"fd66a31a-7144-11e5-ba71-058fbc01cf0b",7,14.9614583333023,21544.4999999553,"ce338392-7144-11e5-ba71-058fbc01cf0b","male",2007,"Yorkshire Terrier","Pure Breed","Toy",0,0,0,"0",6,1,0,"Bern","BE","CH","0","0","1"
"fd66a6f8-7144-11e5-ba71-058fbc01cf0b",19,397.943287037077,573038.333333391,"ce40d2b8-7144-11e5-ba71-058fbc01cf0b","male",2007,"Other","Pure Breed","Working",40,1,0,"0",7,1,1,"Edgewater","FL","US","0","0","2"
"fd66a82e-7144-11e5-ba71-058fbc01cf0b",16,478.943773148117,689679.033333288,"ce40d31c-7144-11e5-ba71-058fbc01cf0b","male",2010,"Other","Mixed Breed/ Other/ I Don't Know","0",30,1,0,"0",7,2,1,"Nashville","TN","US","0","0","2"
"fd66ab9e-7144-11e5-ba71-058fbc01cf0b",15,475.843090277865,685214.050000126,"ce40d31c-7144-11e5-ba71-058fbc01cf0b","male",2010,"Other","Cross Breed","0",90,1,0,"0",7,2,1,"Nashville","TN","US","0","0","2"
"fd66ac3e-7144-11e5-ba71-058fbc01cf0b",4,0.00879629631607621,12.6666666951497,"ce40d380-7144-11e5-ba71-058fbc01cf0b","female",2013,"Other","Pure Breed","Herding",40,1,0,"0",9,1,1,"Fulton","MD","US","0","0","2"
"fd66af22-7144-11e5-ba71-058fbc01cf0b",4,0.0132175926123725,19.0333333618164,"ce40d4ac-7144-11e5-ba71-058fbc01cf0b","male",2000,"Other","Pure Breed","Non-Sporting",20,1,0,"0",14,4,1,"Vancouver","BC","CA","0","1","2"
"fd66b012-7144-11e5-ba71-058fbc01cf0b",16,1.11468749993783,1605.14999991048,"ce40d5ce-7144-11e5-ba71-058fbc01cf0b","male",2011,"Poodle","Pure Breed","Non-Sporting",70,1,0,"0",10,2,0,"Parker","CO","US","0","0","2"
"fd66b94a-7144-11e5-ba71-058fbc01cf0b",20,39.2469907406447,56515.6666665284,"ce40d448-7144-11e5-ba71-058fbc01cf0b","female",2013,"Australian Shepherd","Pure Breed","Herding",20,1,0,"charmer",7,1,1,"Caldwell","NJ","US","0","0","2"
"fd66bfee-7144-11e5-ba71-058fbc01cf0b",31,187.88243055553,270550.699999963,"ce40d86c-7144-11e5-ba71-058fbc01cf0b","male",2011,"Labrador Retriever","Pure Breed","Sporting",100,1,0,"protodog",15,2,1,"Albany","NY","US","0","0","2"
"fd66c264-7144-11e5-ba71-058fbc01cf0b",4,0.00607638887476038,8.74999997965495,"ce40d4ac-7144-11e5-ba71-058fbc01cf0b","male",2002,"Other","Pure Breed","Non-Sporting",50,1,0,"0",14,4,1,"Vancouver","BC","CA","0","1","2"
"fd66c2d2-7144-11e5-ba71-058fbc01cf0b",20,0.0809027777297408,116.499999930827,"ce40daa6-7144-11e5-ba71-058fbc01cf0b","female",2012,"Other","Mixed Breed/ Other/ I Don't Know","0",40,1,0,"ace",10,1,1,"Tel Aviv","TA","IL","0","0","2"
"fd66c412-7144-11e5-ba71-058fbc01cf0b",6,0.017465277690181,25.1499998738606,"ce40dc22-7144-11e5-ba71-058fbc01cf0b","male",2002,"Other","Mixed Breed/ Other/ I Don't Know","0",40,1,0,"0",3,1,0,"Asheville","NC","US","0","0","1"
"fd66c552-7144-11e5-ba71-058fbc01cf0b",1,0,0,"ce40dd3a-7144-11e5-ba71-058fbc01cf0b","female",2013,"Other","Mixed Breed/ Other/ I Don't Know","0",30,1,0,"0",1,1,1,"Orlando","FL","US","0","0","1"
"fd66c5c0-7144-11e5-ba71-058fbc01cf0b",6,0.0340509259852657,49.0333334187826,"ce40dd9e-7144-11e5-ba71-058fbc01cf0b","male",2013,"Other","Pure Breed","Working",130,1,0,"0",8,2,1,"Vancouver","WA","US","0","0","2"
"fd66c84a-7144-11e5-ba71-058fbc01cf0b",20,23.0722569443738,33224.0499998983,"ce40df7e-7144-11e5-ba71-058fbc01cf0b","female",2013,"American Pit Bull Terrier","Pure Breed","Toy",0,1,0,"maverick",13,1,1,"Medina","OH","US","0","0","1"
"fd66ca66-7144-11e5-ba71-058fbc01cf0b",19,5.77192129637259,8311.56666677653,"ce40e0fa-7144-11e5-ba71-058fbc01cf0b","male",2012,"Labrador Retriever","Pure Breed","Sporting",60,0,0,"renaissance-dog",9,1,0,"Rio De Janeiro","RJ","BR","0","0","1"
"fd66cb38-7144-11e5-ba71-058fbc01cf0b",3,0.013125000056514,18.9000000813802,"ce40e21c-7144-11e5-ba71-058fbc01cf0b","male",2013,"Other","Cross Breed","0",10,1,0,"0",1,1,1,"Charlotte","NC","US","0","0","1"
"fd66cc6e-7144-11e5-ba71-058fbc01cf0b",16,210.80795138888,303563.449999987,"ce40e334-7144-11e5-ba71-058fbc01cf0b","female",2012,"Australian Shepherd","Pure Breed","Herding",30,1,0,"0",5,1,1,"Washington","DC","US","0","0","1"
"fd66cd40-7144-11e5-ba71-058fbc01cf0b",3,0.0124189815266927,17.8833333984375,"ce40e44c-7144-11e5-ba71-058fbc01cf0b","female",2011,"Other","Mixed Breed/ Other/ I Don't Know","0",50,1,0,"0",4,1,1,"Washington","DC","US","0","0","1"
"fd66cdae-7144-11e5-ba71-058fbc01cf0b",20,7.38039351848461,10627.7666666178,"ce40e4b0-7144-11e5-ba71-058fbc01cf0b","male",2011,"Other","Mixed Breed/ Other/ I Don't Know","0",70,1,0,"charmer",4,1,0,"Alexandria","VA","US","0","0","3"
"fd66ce12-7144-11e5-ba71-058fbc01cf0b",11,6.82715277781451,9831.10000005289,"ce40e50a-7144-11e5-ba71-058fbc01cf0b","female",2011,"Other","Cross Breed","0",50,1,0,"0",3,1,1,"Derwood","MD","US","0","0","1"
"fd66ce80-7144-11e5-ba71-058fbc01cf0b",17,1.17070601857503,1685.81666674804,"ce40e56e-7144-11e5-ba71-058fbc01cf0b","male",2013,"Cockapoo","Popular Hybrid","0",10,1,0,"0",2,1,0,"Fairfax","VA","US","0","0","1"
"fd66cee4-7144-11e5-ba71-058fbc01cf0b",11,26.8242939814193,38626.9833332438,"ce40e622-7144-11e5-ba71-058fbc01cf0b","male",2012,"Other","Cross Breed","0",40,1,0,"0",4,1,1,"Delmar","MD","US","0","0","1"
"fd66cf52-7144-11e5-ba71-058fbc01cf0b",7,0.0263310185411241,37.9166666992187,"ce40e686-7144-11e5-ba71-058fbc01cf0b","male",2011,"Other","Mixed Breed/ Other/ I Don't Know","0",40,1,0,"0",1,1,0,"High River","AB","CA","0","0","2"
"fd66cfb6-7144-11e5-ba71-058fbc01cf0b",11,28.1082523148516,40475.8833333863,"ce40e744-7144-11e5-ba71-058fbc01cf0b","male",2011,"Other","Mixed Breed/ Other/ I Don't Know","0",20,1,0,"0",5,1,1,"Catonsville","MD","US","0","0","1"
"fd66d024-7144-11e5-ba71-058fbc01cf0b",20,13.035104166596,18770.5499998982,"ce40e3f2-7144-11e5-ba71-058fbc01cf0b","male",2014,"Other","Pure Breed","Sporting",40,0,0,"maverick",9,1,0,"Philadelphia","PA","US","0","1","1"
"fd66d0f6-7144-11e5-ba71-058fbc01cf0b",9,4.26706018519931,6144.56666668701,"ce40e79e-7144-11e5-ba71-058fbc01cf0b","male",2014,"German Shepherd Dog","Pure Breed","Herding",90,0,0,"0",4,1,1,"Etobicoke","ON","CA","0","0","2"
"fd66d15a-7144-11e5-ba71-058fbc01cf0b",20,11.8582291667091,17075.8500000611,"ce40e802-7144-11e5-ba71-058fbc01cf0b","male",2013,"Other","Pure Breed","Terrier",30,1,0,"protodog",5,1,1,"Alexandria","VA","US","0","0","1"
"fd66d29a-7144-11e5-ba71-058fbc01cf0b",7,3.33341435180099,4800.11666659343,"ce40eb68-7144-11e5-ba71-058fbc01cf0b","male",2008,"Other","Mixed Breed/ Other/ I Don't Know","0",40,1,0,"0",4,1,0,"Washington","DC","US","0","0","1"
"fd66d308-7144-11e5-ba71-058fbc01cf0b",20,13.9956134259711,20153.6833333984,"ce2631d8-7144-11e5-ba71-058fbc01cf0b","male",2014,"Other","Cross Breed","0",40,1,0,"renaissance-dog",4,2,1,"Onalaska","WI","US","0","0","1"
"fd66d3da-7144-11e5-ba71-058fbc01cf0b",2,0.00378472229851617,5.45000010986328,"ce40ec8a-7144-11e5-ba71-058fbc01cf0b","male",2008,"Other","Cross Breed","0",60,1,0,"0",3,1,1,"Ellicott City","MD","US","0","0","1"
"fd66d448-7144-11e5-ba71-058fbc01cf0b",4,0.00746527779755769,10.7500000284831,"ce40ecee-7144-11e5-ba71-058fbc01cf0b","female",2012,"Other","Mixed Breed/ Other/ I Don't Know","0",60,1,0,"0",2,1,1,"Arlington","VA","US","0","0","1"
"fd66d4f2-7144-11e5-ba71-058fbc01cf0b",4,0.0347337962595622,50.0166666137696,"ce40edac-7144-11e5-ba71-058fbc01cf0b","female",2011,"Other","Mixed Breed/ Other/ I Don't Know","0",40,1,0,"0",3,1,0,"Scottsdale","AZ","US","0","0","1"
"fd66d84e-7144-11e5-ba71-058fbc01cf0b",6,0.0249884260163484,35.9833334635417,"ce40d5ce-7144-11e5-ba71-058fbc01cf0b","female",2008,"Other","Mixed Breed/ Other/ I Don't Know","0",50,1,0,"0",10,2,0,"Parker","CO","US","0","0","2"
"fd66db78-7144-11e5-ba71-058fbc01cf0b",17,67.9337499999661,97824.5999999512,"ce40f108-7144-11e5-ba71-058fbc01cf0b","female",2012,"Other","Pure Breed","Working",80,0,0,"0",6,2,1,"Port Mcnicoll","ON","CA","0","0","2"
"fd66dc22-7144-11e5-ba71-058fbc01cf0b",3,0.00548611115914804,7.90000006917318,"ce40f19e-7144-11e5-ba71-058fbc01cf0b","male",2010,"Other","Mixed Breed/ Other/ I Don't Know","0",10,1,0,"0",1,1,0,"Royal Oak","MI","US","0","0","1"
"fd66dcc2-7144-11e5-ba71-058fbc01cf0b",6,46.2376388888804,66582.1999999878,"ce40f270-7144-11e5-ba71-058fbc01cf0b","male",2004,"Other","Pure Breed","Toy",10,1,0,"0",12,3,1,"Port Saint Lucie","FL","US","0","0","2"
"fd66de0c-7144-11e5-ba71-058fbc01cf0b",6,46.0620833333814,66329.4000000692,"ce40f270-7144-11e5-ba71-058fbc01cf0b","male",2010,"Other","Pure Breed","Toy",0,0,0,"0",12,3,1,"Port Saint Lucie","FL","US","0","0","2"
"fd66e230-7144-11e5-ba71-058fbc01cf0b",16,14.9715046295872,21558.9666666056,"ce40f4d2-7144-11e5-ba71-058fbc01cf0b","male",2008,"Miniature Schnauzer","Pure Breed","Terrier",10,1,0,"0",2,2,0,"Philadelphia","PA","US","0","0","1"
"fd66e29e-7144-11e5-ba71-058fbc01cf0b",16,13.0058796296381,18728.4666666789,"ce40f4d2-7144-11e5-ba71-058fbc01cf0b","female",2009,"Other","Mixed Breed/ Other/ I Don't Know","0",30,1,0,"0",2,2,0,"Philadelphia","PA","US","0","0","1"
"fd66e3de-7144-11e5-ba71-058fbc01cf0b",2,0.00312500004803693,4.50000006917318,"ce40f5fe-7144-11e5-ba71-058fbc01cf0b","female",2006,"Poodle","Pure Breed","Non-Sporting",0,1,0,"0",1,1,0,"Tarzana","CA","US","0","0","1"
"fd66e582-7144-11e5-ba71-058fbc01cf0b",4,0.00788194441618743,11.3499999593099,"ce40f856-7144-11e5-ba71-058fbc01cf0b","female",2009,"Other","Mixed Breed/ Other/ I Don't Know","0",40,1,0,"0",4,2,0,"Akron","OH","US","0","0","1"
"fd66e5e6-7144-11e5-ba71-058fbc01cf0b",6,45.1199421295901,64972.7166666097,"ce40f270-7144-11e5-ba71-058fbc01cf0b","male",2004,"Other","Pure Breed","Toy",10,1,0,"0",12,3,1,"Port Saint Lucie","FL","US","0","0","2"
"fd66e654-7144-11e5-ba71-058fbc01cf0b",20,3.35733796295449,4834.56666665447,"ce2c0eaa-7144-11e5-ba71-058fbc01cf0b","male",2013,"German Shepherd Dog","Pure Breed","Herding",80,0,0,"socialite",41,2,1,"Spotsylvania","VA","US","0","1","2"
"fd66e8d4-7144-11e5-ba71-058fbc01cf0b",4,0.0112847222476535,16.250000036621,"ce40f856-7144-11e5-ba71-058fbc01cf0b","male",2011,"Other","Mixed Breed/ Other/ I Don't Know","0",70,1,0,"0",4,2,0,"Akron","OH","US","0","0","1"
"fd66e9a6-7144-11e5-ba71-058fbc01cf0b",32,488.966446759296,704111.683333386,"ce40fb6c-7144-11e5-ba71-058fbc01cf0b","male",2008,"Other","Mixed Breed/ Other/ I Don't Know","0",40,1,0,"ace",18,1,1,"Takoma Park","MD","US","0","0","2"
"fd66ec8a-7144-11e5-ba71-058fbc01cf0b",20,5.2037268518462,7493.36666665853,"ce40fd4c-7144-11e5-ba71-058fbc01cf0b","female",2009,"Doberman Pinscher","Pure Breed","Working",70,1,0,"charmer",6,1,1,"Charlotte","NC","US","0","0","1"
"fd66ecee-7144-11e5-ba71-058fbc01cf0b",4,0.0154282407633464,22.2166666992188,"ce40fda6-7144-11e5-ba71-058fbc01cf0b","female",2012,"Poodle","Pure Breed","Non-Sporting",50,1,0,"0",3,1,1,"Mount Airy","MD","US","0","0","1"
"fd66ee92-7144-11e5-ba71-058fbc01cf0b",11,3.96960648149278,5716.2333333496,"ce27ef0a-7144-11e5-ba71-058fbc01cf0b","male",2011,"Other","Mixed Breed/ Other/ I Don't Know","0",40,1,0,"0",13,4,1,"Hamilton","OH","US","0","0","2"
"fd66ef64-7144-11e5-ba71-058fbc01cf0b",7,119.421145833331,171966.449999997,"ce40ff86-7144-11e5-ba71-058fbc01cf0b","female",2010,"Other","Mixed Breed/ Other/ I Don't Know","Herding",50,1,0,"0",5,1,0,"Sunland","CA","US","0","0","1"
"fd66f324-7144-11e5-ba71-058fbc01cf0b",6,0.051655092626501,74.3833333821614,"ce4102e2-7144-11e5-ba71-058fbc01cf0b","male",2011,"Other","Pure Breed","Sporting",40,1,0,"0",3,1,1,"Charlottesville","VA","US","0","0","1"
"fd66f6f8-7144-11e5-ba71-058fbc01cf0b",4,0.00780092587223759,11.2333332560221,"ce3eea20-7144-11e5-ba71-058fbc01cf0b","male",2008,"Labrador Retriever","Pure Breed","Sporting",110,0,0,"0",5,2,0,"Oak City","NC","US","0","0","1"
"fd66f75c-7144-11e5-ba71-058fbc01cf0b",11,55.9564814815521,80577.333333435,"ce40ed48-7144-11e5-ba71-058fbc01cf0b","male",2011,"Other","Mixed Breed/ Other/ I Don't Know","0",20,1,0,"0",2,1,0,"Harrisonburg","VA","US","0","0","1"
"fd66f8f6-7144-11e5-ba71-058fbc01cf0b",11,47.0119097222335,67697.1500000162,"ce410580-7144-11e5-ba71-058fbc01cf0b","male",2014,"Labrador Retriever","Pure Breed","Sporting",60,0,0,"0",7,1,1,"Wilmington","DE","US","0","0","2"
"fd66f964-7144-11e5-ba71-058fbc01cf0b",20,8.9793518518575,12930.2666666748,"ce4105da-7144-11e5-ba71-058fbc01cf0b","male",2014,"Australian Shepherd","Pure Breed","Herding",30,0,0,"socialite",4,1,1,"Magrath","AB","CA","0","0","1"
"fd66fa2c-7144-11e5-ba71-058fbc01cf0b",1,0,0,"ce2258a6-7144-11e5-ba71-058fbc01cf0b","male",2013,"Shih Tzu","Pure Breed","Toy",190,1,0,"0",1695,20,1,"Winston Salem","NC","US","1","0","2"
"fd66fa90-7144-11e5-ba71-058fbc01cf0b",4,0.00854166666949237,12.300000004069,"ce40ffea-7144-11e5-ba71-058fbc01cf0b","female",2008,"Other","Mixed Breed/ Other/ I Don't Know","0",50,1,0,"0",8,1,1,"Tucson","AZ","US","0","0","3"
"fd66fd60-7144-11e5-ba71-058fbc01cf0b",20,158.957407407464,228898.666666748,"ce4107ba-7144-11e5-ba71-058fbc01cf0b","male",2004,"Other","Pure Breed","Hound",40,1,0,"renaissance-dog",10,2,1,"Raleigh","NC","US","0","0","2"
"fd66fdc4-7144-11e5-ba71-058fbc01cf0b",20,158.943472222191,228878.599999955,"ce4107ba-7144-11e5-ba71-058fbc01cf0b","female",2004,"Other","Pure Breed","Hound",40,1,0,"renaissance-dog",10,2,1,"Raleigh","NC","US","0","0","2"
"fd66fe28-7144-11e5-ba71-058fbc01cf0b",4,0.0127662037263093,18.3833333658854,"ce41081e-7144-11e5-ba71-058fbc01cf0b","male",2013,"Other","Pure Breed","Terrier",10,0,0,"0",1,1,1,"Ciudad De México","DIF","MX","0","0","3"
"fd66fee6-7144-11e5-ba71-058fbc01cf0b",7,7.97146990744132,11478.9166667155,"ce4108dc-7144-11e5-ba71-058fbc01cf0b","female",2009,"Border Collie","Pure Breed","Herding",30,1,0,"0",8,1,0,"Lake Forest","IL","US","0","0","1"
"fd6701ac-7144-11e5-ba71-058fbc01cf0b",24,340.086631944402,489724.749999939,"ce410936-7144-11e5-ba71-058fbc01cf0b","female",2010,"Labrador Retriever","Pure Breed","Sporting",50,1,0,"expert",12,1,1,"Richmond Hill","GA","US","0","0","2"
"fd67045e-7144-11e5-ba71-058fbc01cf0b",11,0.0299074073537191,43.0666665893555,"ce410b20-7144-11e5-ba71-058fbc01cf0b","male",2010,"Other","Mixed Breed/ Other/ I Don't Know","0",80,1,0,"0",3,1,0,"Honolulu","HI","US","0","0","1"
"fd67079c-7144-11e5-ba71-058fbc01cf0b",4,0.00987268518518519,14.2166666666667,"ce410b7a-7144-11e5-ba71-058fbc01cf0b","male",2013,"Other","Pure Breed","Hound",90,1,0,"0",4,1,1,"Kfar Saba","M","IL","0","0","2"
"fd670800-7144-11e5-ba71-058fbc01cf0b",4,0.00905092595983435,13.0333333821615,"ce410bde-7144-11e5-ba71-058fbc01cf0b","female",2008,"Other","Mixed Breed/ Other/ I Don't Know","0",50,1,0,"0",5,1,0,"Greeley","CO","US","0","0","1"
"fd670bd4-7144-11e5-ba71-058fbc01cf0b",5,42.7637500000452,61579.8000000651,"ce410cf6-7144-11e5-ba71-058fbc01cf0b","male",2013,"Other","Mixed Breed/ Other/ I Don't Know","0",50,1,0,"0",5,1,1,"Bethesda","MD","US","0","0","1"
"fd670d5a-7144-11e5-ba71-058fbc01cf0b",11,4.47840277769018,6448.89999987386,"ce410db4-7144-11e5-ba71-058fbc01cf0b","male",2005,"Other","Mixed Breed/ Other/ I Don't Know","0",50,1,0,"0",4,1,1,"London","LND","GB","0","0","1"
"fd67153e-7144-11e5-ba71-058fbc01cf0b",4,0.00987268518518519,14.2166666666667,"ce410f44-7144-11e5-ba71-058fbc01cf0b","female",2010,"Other","Mixed Breed/ Other/ I Don't Know","0",20,1,0,"0",3,1,1,"Tucson","AZ","US","0","0","2"
