Dog ID,Total Tests Completed,Time diff between first and last game (days),Time diff between first and last game (minutes),User ID,Gender,Birthday,Breed,Breed_Type,Breed_Group,Weight,Dog_Fixed,DNA_Tested,Dimension,Sign_in_Count,Max_Dogs,Membership_ID,Subscribed,City,State,Zip,Country,Exclude,Free_Start_User,Last_Active_At,Membership_Type
fd67f8c8-7144-11e5-ba71-058fbc01cf0b,20,4.056608796,5841.516667,ce46ef40-7144-11e5-ba71-058fbc01cf0b,male,2011,Shorkie,Popular Hybrid,0,20,1,0,socialite,7,1,1,0,Calgary,AB,T3A,CA,0,0,04/23/2014 12:16:00 AM,1
fd67f92c-7144-11e5-ba71-058fbc01cf0b,20,14.04703704,20227.73333,ce46efc2-7144-11e5-ba71-058fbc01cf0b,male,2002,Mixed,Mixed Breed/ Other/ I Don't Know,0,60,1,0,socialite,10,1,3,0,Lewisburg,PA,17837,US,0,0,07/06/2014 02:11:00 PM,3
fd67f9f4-7144-11e5-ba71-058fbc01cf0b,26,264.2707986,380549.95,ce46f0d0-7144-11e5-ba71-058fbc01cf0b,male,2014,Cockapoo,Popular Hybrid,0,0,0,0,protodog,9,1,2,1,Mississauga,ON,l5v,CA,0,0,01/10/2015 01:02:00 AM,2
fd67fa58-7144-11e5-ba71-058fbc01cf0b,39,269.3642361,387884.5,ce46e6da-7144-11e5-ba71-058fbc01cf0b,male,2009,American Pit Bull Terrier-Boxer Mix,Cross Breed,0,60,1,0,maverick,40,4,2,1,Prescott,AZ,86303,US,0,0,10/11/2015 11:41:00 PM,2
fd67fb20-7144-11e5-ba71-058fbc01cf0b,4,0.013252315,19.08333343,ce46e3ba-7144-11e5-ba71-058fbc01cf0b,female,2009,Other,Mixed Breed/ Other/ I Don't Know,0,60,1,0,0,3,1,1,0,Nashville,TN,37206,US,0,0,04/19/2014 01:56:00 PM,1
fd67fb84-7144-11e5-ba71-058fbc01cf0b,16,7.032372685,10126.61667,ce46f1de-7144-11e5-ba71-058fbc01cf0b,male,2014,Border Terrier,Pure Breed,Terrier,10,0,0,0,3,1,1,0,Southsea,HAM,PO4 8AL,GB,0,0,04/27/2014 06:28:00 PM,1
fd67fc24-7144-11e5-ba71-058fbc01cf0b,20,3.71994213,5356.716667,ce415d28-7144-11e5-ba71-058fbc01cf0b,male,2004,Mixed,Mixed Breed/ Other/ I Don't Know,0,40,1,0,charmer,4,1,1,1,Atlanta,GA,30322,US,0,0,12/24/2014 11:48:00 PM,1
fd67fcba-7144-11e5-ba71-058fbc01cf0b,2,0.004560185,6.566666589,ce46f26a-7144-11e5-ba71-058fbc01cf0b,female,2013,Yorkshire Terrier-Poodle Mix,Cross Breed,0,0,1,0,0,1,1,2,1,N/A,N/A,N/A,N/A,0,0,04/20/2014 10:48:00 PM,2
fd67fd82-7144-11e5-ba71-058fbc01cf0b,2,0.004641204,6.683333464,ce46f2ec-7144-11e5-ba71-058fbc01cf0b,male,2008,English Springer Spaniel,Pure Breed,Sporting,40,1,0,0,1,1,1,1,N/A,N/A,N/A,N/A,0,0,04/20/2014 08:42:00 AM,1
fd67fec2-7144-11e5-ba71-058fbc01cf0b,3,0.009756944,14.0499999,ce46f3fa-7144-11e5-ba71-058fbc01cf0b,female,2002,English Cocker Spaniel,Pure Breed,Sporting,20,1,0,0,2,1,1,1,Hailey,ID,83333,US,0,0,05/01/2014 06:37:00 PM,1
fd67ff58-7144-11e5-ba71-058fbc01cf0b,5,0.031296296,45.06666664,ce46f47c-7144-11e5-ba71-058fbc01cf0b,female,2014,Miniature Schnauzer,Pure Breed,Terrier,10,1,0,0,7,1,1,1,Livingston,TX,77351,US,0,0,06/10/2014 09:17:00 PM,1
fd67ffee-7144-11e5-ba71-058fbc01cf0b,20,1.100219907,1584.316667,ce46f508-7144-11e5-ba71-058fbc01cf0b,female,2006,Rat Terrier,Pure Breed,0,10,1,0,socialite,2,1,1,1,Long Beach,CA,90807,US,0,0,04/22/2014 03:20:00 AM,1
fd68008e-7144-11e5-ba71-058fbc01cf0b,4,0.988414352,1423.316667,ce46f58a-7144-11e5-ba71-058fbc01cf0b,male,2012,Golden Retriever,Pure Breed,Sporting,60,1,0,0,6,1,1,1,N/A,N/A,N/A,N/A,0,0,05/20/2015 02:52:00 AM,1
fd680124-7144-11e5-ba71-058fbc01cf0b,13,35.16136574,50632.36667,ce46f60c-7144-11e5-ba71-058fbc01cf0b,female,2006,Belgian Tervuren,Pure Breed,Herding,70,1,0,0,22,1,3,1,Jupiter,FL,33478,US,0,0,08/03/2015 04:14:00 AM,3
fd6801c4-7144-11e5-ba71-058fbc01cf0b,7,47.83644676,68884.48333,ce46f698-7144-11e5-ba71-058fbc01cf0b,male,2010,Pug-Russell Terrier Mix,Cross Breed,0,20,1,0,0,8,1,3,1,London,LND,EC1R 0BJ,GB,0,0,06/08/2014 12:43:00 PM,3
fd68025a-7144-11e5-ba71-058fbc01cf0b,5,0.027326389,39.34999997,ce46f71a-7144-11e5-ba71-058fbc01cf0b,male,2014,Shih Tzu,Pure Breed,Toy,190,0,0,0,3,1,1,1,N/A,N/A,N/A,N/A,0,0,04/28/2014 03:02:00 PM,1
fd6802fa-7144-11e5-ba71-058fbc01cf0b,7,6.869675926,9892.333333,ce46f7a6-7144-11e5-ba71-058fbc01cf0b,male,2014,Shih Tzu,Pure Breed,Toy,190,0,0,0,4,1,1,1,N/A,N/A,N/A,N/A,0,0,05/23/2014 04:34:00 PM,1
fd680390-7144-11e5-ba71-058fbc01cf0b,11,6.859641204,9877.883333,ce46f828-7144-11e5-ba71-058fbc01cf0b,male,2013,Shih Tzu,Pure Breed,Toy,190,0,0,0,3,1,1,1,N/A,N/A,N/A,N/A,0,0,04/28/2014 03:51:00 PM,1
fd680426-7144-11e5-ba71-058fbc01cf0b,11,4.662453704,6713.933333,ce46f8aa-7144-11e5-ba71-058fbc01cf0b,female,2014,French Bulldog,Pure Breed,Non-Sporting,10,0,0,0,1,1,1,1,New York,NY,10021,US,0,0,05/01/2014 01:54:00 PM,1
fd6804c6-7144-11e5-ba71-058fbc01cf0b,4,0.0059375,8.54999989,ce46f936-7144-11e5-ba71-058fbc01cf0b,male,2014,Shih Tzu,Pure Breed,Toy,190,0,0,0,3,1,1,1,N/A,N/A,N/A,N/A,0,0,04/28/2014 03:53:00 PM,1
fd68055c-7144-11e5-ba71-058fbc01cf0b,5,3.870011574,5572.816667,ce46f9b8-7144-11e5-ba71-058fbc01cf0b,male,2014,Shih Tzu,Pure Breed,Toy,190,0,0,0,3,1,1,1,N/A,N/A,N/A,N/A,0,0,04/25/2014 05:50:00 PM,1
fd6805f2-7144-11e5-ba71-058fbc01cf0b,16,28.63813657,41238.91667,ce46fa44-7144-11e5-ba71-058fbc01cf0b,male,2014,Golden Retriever,Pure Breed,Sporting,60,0,0,0,3,1,1,1,Boston,MA,02116,US,0,0,06/27/2014 04:26:00 PM,1
fd680656-7144-11e5-ba71-058fbc01cf0b,3,0.011805556,16.99999999,ce46fdf0-7144-11e5-ba71-058fbc01cf0b,male,2008,Maltese,Pure Breed,Toy,0,0,0,0,1,1,1,1,Calabasas,CA,91302,US,0,0,04/23/2014 10:51:00 PM,1
fd6806c4-7144-11e5-ba71-058fbc01cf0b,16,13.8887963,19999.86667,ce46fe7c-7144-11e5-ba71-058fbc01cf0b,male,2012,Yorkshire Terrier-Pomeranian Mix,Cross Breed,0,0,1,0,0,5,1,1,1,Toronto,ON,M5V,CA,0,0,12/04/2014 12:57:00 PM,1
fd6807f0-7144-11e5-ba71-058fbc01cf0b,42,252.0820023,362998.0833,ce470098-7144-11e5-ba71-058fbc01cf0b,male,2009,Other,Mixed Breed/ Other/ I Don't Know,0,50,1,0,ace,12,2,2,1,Paris,ON,N3L,CA,0,0,04/03/2015 10:34:00 AM,2
fd680854-7144-11e5-ba71-058fbc01cf0b,42,252.0865972,363004.7,ce470098-7144-11e5-ba71-058fbc01cf0b,male,2013,Other,Mixed Breed/ Other/ I Don't Know,Herding,40,1,0,socialite,12,2,2,1,Paris,ON,N3L,CA,0,0,04/03/2015 10:34:00 AM,2
fd6808b8-7144-11e5-ba71-058fbc01cf0b,1,0,0,ce470124-7144-11e5-ba71-058fbc01cf0b,female,2006,Mixed,Mixed Breed/ Other/ I Don't Know,0,20,1,0,0,2,1,1,1,N/A,N/A,N/A,N/A,0,0,04/28/2014 01:00:00 AM,1
fd68091c-7144-11e5-ba71-058fbc01cf0b,6,0.115821759,166.7833333,ce4701b0-7144-11e5-ba71-058fbc01cf0b,male,2010,Doberman Pinscher,Pure Breed,Working,80,1,0,0,5,1,3,1,Yuma,AZ,85365,US,0,0,10/01/2015 11:22:00 AM,3
fd680a3e-7144-11e5-ba71-058fbc01cf0b,20,12.66890046,18243.21667,ce4702be-7144-11e5-ba71-058fbc01cf0b,female,2012,Golden Retriever,Pure Breed,Sporting,70,0,0,socialite,4,1,1,1,Utica,MI,48317,US,0,0,05/05/2014 04:41:00 PM,1
fd680aa2-7144-11e5-ba71-058fbc01cf0b,20,18.70193287,26930.78333,ce470340-7144-11e5-ba71-058fbc01cf0b,female,2013,Flat-Coated Retriever,Pure Breed,Sporting,40,1,0,socialite,11,1,2,1,Sherwood Park,AB,T8A,CA,0,0,02/28/2015 04:39:00 AM,2
fd680b06-7144-11e5-ba71-058fbc01cf0b,20,7.327766204,10551.98333,ce4703cc-7144-11e5-ba71-058fbc01cf0b,female,2007,Dachshund,Pure Breed,Hound,0,1,0,socialite,11,1,1,1,N/A,N/A,N/A,N/A,0,0,07/30/2014 09:28:00 PM,1
fd680bce-7144-11e5-ba71-058fbc01cf0b,3,0.977881944,1408.15,ce4704da-7144-11e5-ba71-058fbc01cf0b,male,2008,Soft Coated Wheaten Terrier,Pure Breed,Terrier,30,1,0,0,1,1,1,0,N/A,N/A,N/A,N/A,0,0,04/25/2014 09:57:00 PM,1
fd680c96-7144-11e5-ba71-058fbc01cf0b,3,0.013009259,18.73333331,ce4705e8-7144-11e5-ba71-058fbc01cf0b,male,2013,Nova Scotia Duck Tolling Retriever,Pure Breed,Sporting,40,1,0,0,2,1,1,1,Washington,DC,20015,US,0,0,05/05/2014 06:24:00 PM,1
fd680d5e-7144-11e5-ba71-058fbc01cf0b,20,2.553576389,3677.15,ce4707fa-7144-11e5-ba71-058fbc01cf0b,male,2010,Rat Terrier-Russell Terrier Mix,Cross Breed,0,0,1,0,maverick,8,1,1,1,Centerville,MA,02632,US,0,0,08/02/2014 06:43:00 AM,1
fd680dcc-7144-11e5-ba71-058fbc01cf0b,20,2.606296296,3753.066667,ce4708cc-7144-11e5-ba71-058fbc01cf0b,female,2010,Chihuahua-Russell Terrier Mix,Cross Breed,0,10,1,0,stargazer,7,1,1,1,Centerville,MA,02632,US,0,0,04/29/2014 06:10:00 PM,1
fd680e30-7144-11e5-ba71-058fbc01cf0b,7,11.00717593,15850.33333,ce47099e-7144-11e5-ba71-058fbc01cf0b,female,2014,German Shepherd Dog,Pure Breed,Herding,50,0,0,0,3,1,1,1,N/A,N/A,N/A,N/A,0,0,05/30/2014 01:01:00 PM,1
fd680f5c-7144-11e5-ba71-058fbc01cf0b,5,11.12215278,16015.9,ce470bb0-7144-11e5-ba71-058fbc01cf0b,female,2014,Shiba Inu,Pure Breed,Non-Sporting,10,0,0,0,4,1,1,0,New York,NY,10282,US,0,0,05/09/2014 03:18:00 AM,1
fd68101a-7144-11e5-ba71-058fbc01cf0b,45,329.1396644,473961.1167,ce470d5e-7144-11e5-ba71-058fbc01cf0b,female,2009,Australian Shepherd,Pure Breed,Herding,40,1,0,socialite,19,1,2,1,Chilliwack,BC,V2R,CA,0,0,03/21/2015 03:27:00 AM,2
fd681088-7144-11e5-ba71-058fbc01cf0b,35,209.9545833,302334.6,ce470e30-7144-11e5-ba71-058fbc01cf0b,female,2011,Yorkshire Terrier,Pure Breed,Toy,0,0,0,socialite,39,1,2,1,Richmond,VA,23221,US,0,0,08/29/2015 06:56:00 PM,2
fd6810e2-7144-11e5-ba71-058fbc01cf0b,5,9.238703704,13303.73333,ce470f02-7144-11e5-ba71-058fbc01cf0b,female,2007,Havanese,Pure Breed,Toy,0,1,0,0,2,2,1,1,Tarrytown,NY,10591,US,0,0,05/07/2014 10:50:00 PM,1
fd681218-7144-11e5-ba71-058fbc01cf0b,14,212.2795602,305682.5667,ce26a064-7144-11e5-ba71-058fbc01cf0b,female,2012,German Shepherd Dog,Pure Breed,Herding,60,1,0,0,37,2,2,1,Sequim,WA,98382,US,0,0,02/24/2015 09:45:00 PM,2
fd68127c-7144-11e5-ba71-058fbc01cf0b,3,0.009826389,14.15000003,ce47109c-7144-11e5-ba71-058fbc01cf0b,female,2008,Golden Retriever,Pure Breed,Sporting,50,1,0,0,2,1,3,1,Wakefield,RI,02879,US,0,0,01/26/2015 04:29:00 PM,3
fd681344-7144-11e5-ba71-058fbc01cf0b,20,0.032060185,46.16666654,ce47124a-7144-11e5-ba71-058fbc01cf0b,male,2006,Mixed,Mixed Breed/ Other/ I Don't Know,0,50,1,0,protodog,1,1,1,0,N/A,N/A,N/A,N/A,0,0,05/02/2014 01:01:00 PM,1
fd68139e-7144-11e5-ba71-058fbc01cf0b,20,17.06659722,24575.9,ce47131c-7144-11e5-ba71-058fbc01cf0b,female,2011,Mixed,Mixed Breed/ Other/ I Don't Know,0,40,1,0,expert,10,1,1,0,Santa Fe,NM,87505,US,0,0,05/17/2014 12:48:00 AM,1
fd681470-7144-11e5-ba71-058fbc01cf0b,20,54.20730324,78058.51667,ce4714c0-7144-11e5-ba71-058fbc01cf0b,female,2010,Mixed,Mixed Breed/ Other/ I Don't Know,0,50,1,0,ace,12,1,1,0,N/A,N/A,N/A,N/A,0,0,06/25/2014 03:49:00 PM,1
fd6815f6-7144-11e5-ba71-058fbc01cf0b,1,0,0,ce225842-7144-11e5-ba71-058fbc01cf0b,male,2010,Shih Tzu,Pure Breed,Toy,190,0,0,0,1489,36,2,0,Winston Salem,NC,27104,US,1,0,10/09/2015 04:04:00 PM,2
fd68165a-7144-11e5-ba71-058fbc01cf0b,9,0.0346875,49.94999997,ce2af330-7144-11e5-ba71-058fbc01cf0b,female,2014,Mixed,Mixed Breed/ Other/ I Don't Know,0,40,1,0,0,8,2,2,1,Decatur,GA,30032,US,0,1,10/03/2014 07:36:00 PM,2
fd6816be-7144-11e5-ba71-058fbc01cf0b,28,51.75762731,74530.98333,ce47165a-7144-11e5-ba71-058fbc01cf0b,female,2012,German Shepherd Dog,Pure Breed,Herding,80,1,0,maverick,19,1,2,1,Atlanta,GA,30338,US,0,0,09/28/2014 10:19:00 PM,2
fd681722-7144-11e5-ba71-058fbc01cf0b,7,2.681076389,3860.75,ce47172c-7144-11e5-ba71-058fbc01cf0b,male,2009,Other,Mixed Breed/ Other/ I Don't Know,0,60,1,0,0,21,3,3,1,Porter,TX,77365,US,0,0,08/27/2015 06:20:00 PM,3
fd6817ea-7144-11e5-ba71-058fbc01cf0b,28,138.9843519,200137.4667,ce471a74-7144-11e5-ba71-058fbc01cf0b,female,2011,Wirehaired Pointing Griffon,Pure Breed,Sporting,60,1,0,charmer,12,1,2,1,Tucson,AZ,85730,US,0,0,03/04/2015 11:24:00 PM,2
fd68184e-7144-11e5-ba71-058fbc01cf0b,4,0.006990741,10.06666654,ce47172c-7144-11e5-ba71-058fbc01cf0b,male,2009,Mixed,Mixed Breed/ Other/ I Don't Know,0,60,1,0,0,21,3,3,1,Porter,TX,77365,US,0,0,08/27/2015 06:20:00 PM,3
fd681ad8-7144-11e5-ba71-058fbc01cf0b,20,11.17927083,16098.15,ce471b46-7144-11e5-ba71-058fbc01cf0b,male,2012,Miniature Schnauzer,Pure Breed,Terrier,10,1,0,socialite,4,1,1,1,Truro,CON,TR2 4SB,GB,0,0,05/12/2014 07:25:00 PM,1
fd681b3c-7144-11e5-ba71-058fbc01cf0b,15,253.3418981,364812.3333,ce471c18-7144-11e5-ba71-058fbc01cf0b,male,2008,Labrador Retriever,Pure Breed,Sporting,80,1,0,0,5,1,1,0,Essex Fells,NJ,07021,US,0,0,01/13/2015 01:51:00 AM,1
fd681ba0-7144-11e5-ba71-058fbc01cf0b,3,0.013541667,19.50000001,ce471cea-7144-11e5-ba71-058fbc01cf0b,male,2012,Shih Tzu,Pure Breed,Toy,190,0,0,0,3,1,1,0,N/A,N/A,N/A,N/A,1,0,05/23/2014 04:16:00 PM,1
fd681c5e-7144-11e5-ba71-058fbc01cf0b,14,19.87273148,28616.73333,ce471e48-7144-11e5-ba71-058fbc01cf0b,male,2010,Mixed,Mixed Breed/ Other/ I Don't Know,0,20,1,0,0,20,4,2,1,Saint Paul,MN,55117,US,0,0,03/12/2015 12:45:00 PM,2
fd681ccc-7144-11e5-ba71-058fbc01cf0b,9,12.78320602,18407.81667,ce471e48-7144-11e5-ba71-058fbc01cf0b,female,2002,Mixed,Mixed Breed/ Other/ I Don't Know,0,10,1,0,0,20,4,2,1,Saint Paul,MN,55117,US,0,0,03/12/2015 12:45:00 PM,2
fd681d30-7144-11e5-ba71-058fbc01cf0b,20,2.02662037,2918.333333,ce471eca-7144-11e5-ba71-058fbc01cf0b,male,2009,Shiba Inu,Pure Breed,Non-Sporting,20,1,0,renaissance-dog,7,1,2,1,Mckinney,TX,75070,US,0,0,10/02/2014 04:24:00 PM,2
fd681e5c-7144-11e5-ba71-058fbc01cf0b,20,9.7775,14079.6,ce472064-7144-11e5-ba71-058fbc01cf0b,female,2009,Mixed,Mixed Breed/ Other/ I Don't Know,0,30,1,0,socialite,10,1,1,1,Reston,VA,20191,US,0,0,08/12/2015 06:31:00 PM,1
fd681ec0-7144-11e5-ba71-058fbc01cf0b,4,0.013854167,19.95000009,ce3f01e0-7144-11e5-ba71-058fbc01cf0b,male,2004,Mixed,Mixed Breed/ Other/ I Don't Know,0,40,1,0,0,6,1,1,1,Skokie,IL,60076,US,0,0,05/28/2015 03:25:00 AM,1
fd681fec-7144-11e5-ba71-058fbc01cf0b,11,23.03784722,33174.5,ce47228a-7144-11e5-ba71-058fbc01cf0b,male,2008,Scottish Terrier,Pure Breed,Terrier,20,1,0,0,2,1,1,0,Providence,RI,02906,US,0,0,05/26/2014 06:39:00 PM,1
fd6820b4-7144-11e5-ba71-058fbc01cf0b,11,73.36421296,105644.4667,ce472398-7144-11e5-ba71-058fbc01cf0b,male,2012,Border Terrier,Pure Breed,Terrier,10,1,0,0,8,1,1,1,Saint Ignace,MI,49781,US,0,0,07/22/2014 01:14:00 AM,1
fd682122-7144-11e5-ba71-058fbc01cf0b,5,0.994837963,1432.566667,ce472424-7144-11e5-ba71-058fbc01cf0b,female,2003,Mixed,Mixed Breed/ Other/ I Don't Know,0,20,1,0,0,1,1,1,0,N/A,N/A,N/A,N/A,0,0,05/04/2014 11:22:00 PM,1
fd68217c-7144-11e5-ba71-058fbc01cf0b,16,92.05574074,132560.2667,ce4724a6-7144-11e5-ba71-058fbc01cf0b,male,2013,Soft Coated Wheaten Terrier,Pure Breed,Terrier,20,1,0,0,3,1,2,1,Cary,NC,27519,US,0,0,08/04/2014 02:24:00 AM,2
fd6821d6-7144-11e5-ba71-058fbc01cf0b,20,21.96163194,31624.75,ce4725be-7144-11e5-ba71-058fbc01cf0b,male,2008,Cockapoo,Popular Hybrid,0,10,1,0,socialite,5,1,1,0,Boise,ID,83716,US,0,0,05/13/2015 04:59:00 PM,1
fd68223a-7144-11e5-ba71-058fbc01cf0b,7,13.066875,18816.3,ce4726cc-7144-11e5-ba71-058fbc01cf0b,female,2013,Cane Corso,Pure Breed,Working,90,0,0,0,2,1,2,0,N/A,N/A,N/A,N/A,0,0,05/18/2014 01:03:00 AM,2
fd682294-7144-11e5-ba71-058fbc01cf0b,11,83.39028935,120082.0167,ce4727e4-7144-11e5-ba71-058fbc01cf0b,male,2013,Maltese-Poodle Mix,Cross Breed,0,0,1,0,0,8,1,1,1,Darwin,NT,800,AU,0,0,08/09/2014 11:52:00 AM,1
fd68235c-7144-11e5-ba71-058fbc01cf0b,6,22.91556713,32998.41667,ce472866-7144-11e5-ba71-058fbc01cf0b,male,2011,Labrador Retriever-Golden Retriever Mix,Cross Breed,0,60,1,0,0,15,1,1,0,N/A,N/A,N/A,US,0,0,05/29/2014 02:02:00 AM,1
fd6823b6-7144-11e5-ba71-058fbc01cf0b,24,68.60684028,98793.85,ce47264a-7144-11e5-ba71-058fbc01cf0b,male,2010,Yorkshire Terrier,Pure Breed,Toy,0,0,0,socialite,92,6,2,1,N/A,N/A,N/A,N/A,0,0,05/15/2015 09:43:00 PM,2
fd68264a-7144-11e5-ba71-058fbc01cf0b,20,1.253958333,1805.7,ce41209c-7144-11e5-ba71-058fbc01cf0b,male,2012,Cocker Spaniel-Poodle Mix,Cross Breed,0,10,1,0,ace,8,2,1,1,N/A,N/A,N/A,N/A,0,0,05/20/2014 07:44:00 PM,1
fd682bfe-7144-11e5-ba71-058fbc01cf0b,3,0.007638889,11.00000002,ce472e42-7144-11e5-ba71-058fbc01cf0b,female,2006,Akita,Pure Breed,Working,80,1,0,0,1,1,1,1,Minnetonka,MN,55345,US,0,0,05/10/2014 11:28:00 PM,1
fd6833d8-7144-11e5-ba71-058fbc01cf0b,1,0,0,ce47305e-7144-11e5-ba71-058fbc01cf0b,female,2008,I Don't Know,Mixed Breed/ Other/ I Don't Know,0,70,1,0,0,3,1,2,0,N/A,N/A,N/A,N/A,0,0,10/09/2014 02:04:00 PM,2
fd683aea-7144-11e5-ba71-058fbc01cf0b,17,4.020439815,5789.433333,ce472532-7144-11e5-ba71-058fbc01cf0b,male,2008,Australian Shepherd,Pure Breed,Herding,30,1,0,0,6,1,2,1,Kirkland,WA,98034,US,0,0,04/03/2015 04:00:00 PM,2
fd683b76-7144-11e5-ba71-058fbc01cf0b,4,0.010162037,14.63333342,ce47327a-7144-11e5-ba71-058fbc01cf0b,male,2012,Boxer,Pure Breed,Working,70,0,0,0,1,1,1,1,Asheville,NC,28803,US,0,0,05/08/2014 05:25:00 PM,1
fd684148-7144-11e5-ba71-058fbc01cf0b,5,406.9927431,586069.55,ce473388-7144-11e5-ba71-058fbc01cf0b,male,2013,Mixed,Mixed Breed/ Other/ I Don't Know,0,40,1,0,0,5,1,1,1,Carrboro,NC,27510,US,0,0,07/10/2015 08:50:00 PM,1
fd684a6c-7144-11e5-ba71-058fbc01cf0b,5,0.023912037,34.43333332,ce473496-7144-11e5-ba71-058fbc01cf0b,female,2013,Labrador Retriever,Pure Breed,Sporting,50,0,0,0,1,1,1,0,N/A,N/A,N/A,N/A,0,0,05/09/2014 12:01:00 AM,1
fd684ada-7144-11e5-ba71-058fbc01cf0b,2,0.002719907,3.916666545,ce473522-7144-11e5-ba71-058fbc01cf0b,female,2014,Labrador Retriever,Pure Breed,Sporting,60,0,0,0,2,1,1,1,N/A,N/A,N/A,N/A,0,0,05/26/2014 01:20:00 PM,1
fd684c2e-7144-11e5-ba71-058fbc01cf0b,20,20.94863426,30166.03333,ce47377a-7144-11e5-ba71-058fbc01cf0b,male,2013,Golden Retriever-Labrador Retriever Mix,Cross Breed,0,60,1,0,einstein,11,1,1,1,N/A,N/A,N/A,N/A,0,0,06/19/2014 10:07:00 PM,1
fd684c92-7144-11e5-ba71-058fbc01cf0b,20,6.738634259,9703.633333,ce4737f2-7144-11e5-ba71-058fbc01cf0b,female,2013,Labrador Retriever-Golden Retriever Mix,Cross Breed,0,60,0,0,ace,12,1,1,0,N/A,N/A,N/A,N/A,0,0,05/27/2014 07:45:00 PM,1
fd684cf6-7144-11e5-ba71-058fbc01cf0b,20,41.26880787,59427.08333,ce473856-7144-11e5-ba71-058fbc01cf0b,female,2004,Labrador Retriever,Pure Breed,Sporting,50,0,0,socialite,17,1,1,1,N/A,N/A,N/A,N/A,0,0,05/30/2015 03:10:00 PM,1
fd684d5a-7144-11e5-ba71-058fbc01cf0b,20,462.0268634,665318.6833,ce4738c4-7144-11e5-ba71-058fbc01cf0b,male,2009,Belgian Tervuren,Pure Breed,Herding,50,0,0,socialite,15,1,2,1,N/A,N/A,N/A,N/A,0,0,08/15/2015 05:49:00 PM,2
fd684e2c-7144-11e5-ba71-058fbc01cf0b,1,0,0,ce4739a0-7144-11e5-ba71-058fbc01cf0b,female,2013,Labrador Retriever-Golden Retriever Mix,Cross Breed,0,60,1,0,0,1,1,1,1,N/A,N/A,N/A,N/A,0,0,05/09/2014 03:37:00 AM,1
fd684e90-7144-11e5-ba71-058fbc01cf0b,7,18.09083333,26050.8,ce473a0e-7144-11e5-ba71-058fbc01cf0b,female,2014,Mixed,Mixed Breed/ Other/ I Don't Know,0,60,0,0,0,4,1,1,1,N/A,N/A,N/A,N/A,0,0,05/30/2014 03:32:00 PM,1
fd685020-7144-11e5-ba71-058fbc01cf0b,14,21.98655093,31660.63333,ce473c34-7144-11e5-ba71-058fbc01cf0b,male,2013,Golden Retriever-Labrador Retriever Mix,Cross Breed,0,80,1,0,0,13,1,1,1,N/A,N/A,N/A,N/A,0,0,07/09/2014 01:45:00 PM,1
fd685084-7144-11e5-ba71-058fbc01cf0b,20,7.764201389,11180.45,ce473bc6-7144-11e5-ba71-058fbc01cf0b,female,2013,Golden Retriever-Labrador Retriever Mix,Cross Breed,0,60,1,0,charmer,10,1,1,1,N/A,N/A,N/A,N/A,0,0,06/21/2014 03:40:00 PM,1
fd6850e8-7144-11e5-ba71-058fbc01cf0b,20,25.86076389,37239.5,ce473cac-7144-11e5-ba71-058fbc01cf0b,male,2013,Labrador Retriever-Golden Retriever Mix,Cross Breed,0,50,1,0,maverick,9,1,1,1,N/A,N/A,N/A,N/A,0,0,06/09/2014 06:27:00 PM,1
fd68514c-7144-11e5-ba71-058fbc01cf0b,4,73.06873843,105218.9833,ce473d1a-7144-11e5-ba71-058fbc01cf0b,female,2013,Golden Retriever-Labrador Retriever Mix,Cross Breed,0,50,1,0,0,8,1,1,0,N/A,N/A,N/A,N/A,0,0,10/02/2014 04:47:00 PM,1
fd6851b0-7144-11e5-ba71-058fbc01cf0b,4,0.011608796,16.71666652,ce474026-7144-11e5-ba71-058fbc01cf0b,female,2011,American Pit Bull Terrier-Rhodesian Ridgeback Mix,Cross Breed,0,30,1,0,0,3,1,2,1,Sacramento,CA,95833,US,0,0,03/12/2015 02:59:00 AM,2
fd685214-7144-11e5-ba71-058fbc01cf0b,20,68.96231481,99305.73333,ce47410c-7144-11e5-ba71-058fbc01cf0b,male,2013,Mixed,Mixed Breed/ Other/ I Don't Know,0,60,1,0,maverick,12,1,1,1,N/A,N/A,N/A,N/A,0,0,05/25/2015 06:50:00 PM,1
fd685278-7144-11e5-ba71-058fbc01cf0b,6,4.334085648,6241.083333,ce47417a-7144-11e5-ba71-058fbc01cf0b,male,2013,Labrador Retriever-Golden Retriever Mix,Cross Breed,0,60,1,0,0,3,1,1,0,N/A,N/A,N/A,N/A,0,0,05/14/2014 01:59:00 AM,1
fd6852dc-7144-11e5-ba71-058fbc01cf0b,20,11.18327546,16103.91667,ce4741e8-7144-11e5-ba71-058fbc01cf0b,male,2013,Labrador Retriever-Golden Retriever Mix,Cross Breed,0,60,1,0,socialite,6,1,1,0,N/A,N/A,N/A,N/A,0,0,05/20/2014 10:44:00 PM,1
fd685340-7144-11e5-ba71-058fbc01cf0b,18,27.91590278,40198.9,ce474260-7144-11e5-ba71-058fbc01cf0b,female,2014,Labrador Retriever,Pure Breed,Sporting,50,0,0,0,6,1,1,1,N/A,N/A,N/A,N/A,0,0,07/01/2014 09:37:00 PM,1
